date_key,business_line_key,region_key,earned_premium,incurred_loss
20230106,1,2,14658.37,10605.65
20230106,1,3,6747.85,4912.3
20230106,1,4,11480.3,8041.96
20230106,2,1,7454.54,5763.11
20230106,2,2,12175.61,9981.04
20230106,2,3,12768.21,10490.35
20230106,2,4,11734.2,9728.78
20230106,3,1,11144.99,6838.95
20230106,3,2,13924.69,7632.45
20230106,3,3,5786.27,3316.61
20230106,3,4,8309.15,4423.35
20230106,4,1,7482.87,3735.57
20230106,4,2,14880.14,7084.92
20230106,4,3,8893.9,4372.31
20230106,4,4,12326.13,5494.17
20230107,1,1,11847.25,8812.65
20230107,1,2,7120.81,4654.5
20230107,1,3,7389.98,5336.17
20230107,1,4,7812.85,5463.21
20230107,2,1,9111.27,7239.0
20230107,2,2,7343.25,5810.52
20230107,2,3,5196.51,4035.19
20230107,2,4,13793.93,11780.74
20230107,3,1,14656.1,8626.34
20230107,3,2,8415.7,4636.08
20230107,3,3,8385.07,4837.51
20230107,3,4,5070.92,3001.92
20230107,4,1,11802.51,5935.11
20230107,4,2,13254.4,6186.04
20230107,4,3,6466.08,3028.22
20230107,4,4,6596.66,3178.46
20230108,1,1,12900.83,9360.26
20230108,1,2,11162.91,7229.29
20230108,1,3,5448.61,3883.55
20230108,1,4,11225.47,7622.81
20230108,2,1,8089.18,6383.46
20230108,2,2,8687.25,7665.85
20230108,2,3,12697.31,10085.07
20230108,2,4,13109.35,10912.44
20230108,3,1,9003.57,5486.65
20230108,3,2,14471.53,8010.49
20230108,3,3,9064.63,4840.19
20230108,3,4,12718.36,7788.57
20230108,4,1,9838.77,4478.74
20230108,4,2,13975.32,6166.48
20230108,4,3,14077.61,7123.03
20230108,4,4,5874.17,2683.06
20230109,1,1,14364.93,9601.16
20230109,1,2,13255.35,10125.24
20230109,1,3,12913.11,8232.54
20230109,1,4,7009.11,4566.85
20230109,2,1,13051.19,10228.85
20230109,2,2,13501.33,10700.48
20230109,2,3,7891.5,6047.57
20230109,2,4,14522.6,10974.93
20230109,3,1,5498.6,3478.88
20230109,3,2,6499.09,3873.5
20230109,3,3,10375.81,6282.37
20230109,3,4,10757.92,6285.15
20230109,4,1,11451.5,5591.52
20230109,4,2,5169.69,2604.3
20230109,4,3,14603.67,6678.78
20230109,4,4,5445.88,2655.88
20230110,1,1,6430.62,4626.57
20230110,1,2,5140.15,3849.79
20230110,1,3,10668.58,8139.89
20230110,1,4,14322.67,9992.8
20230110,2,1,11659.47,9886.05
20230110,2,2,13226.57,9194.09
20230110,2,3,5132.81,4437.27
20230110,2,4,10420.15,8055.93
20230110,3,1,9595.63,5577.05
20230110,3,2,9989.68,6006.54
20230110,3,3,5722.13,3340.5
20230110,3,4,11844.35,7036.47
20230110,4,1,10032.2,5212.2
20230110,4,2,12651.49,5972.63
20230110,4,3,9852.91,4484.82
20230110,4,4,6493.82,3409.12
20230111,1,1,11482.57,8194.07
20230111,1,2,6723.86,5124.41
20230111,1,3,13723.95,9954.26
20230111,1,4,11131.16,7227.27
20230111,2,1,6572.04,5442.66
20230111,2,2,14623.38,11154.66
20230111,2,3,10183.65,8173.03
20230111,2,4,5728.98,4578.77
20230111,3,1,11268.33,6093.26
20230111,3,2,7531.99,4251.19
20230111,3,3,13036.93,8515.68
20230111,3,4,13178.22,7845.53
20230111,4,1,14789.47,7056.55
20230111,4,2,10018.7,5259.73
20230111,4,3,9549.57,4505.7
20230111,4,4,12534.76,6006.14
20230112,1,1,6324.71,4615.63
20230112,1,2,10469.16,7133.67
20230112,1,3,10462.48,7003.34
20230112,1,4,5894.73,3636.91
20230112,2,1,9179.84,7020.17
20230112,2,2,13532.85,10343.9
20230112,2,3,13561.54,10966.75
20230112,2,4,5992.38,4660.97
20230112,3,1,5907.21,3850.56
20230112,3,2,7626.95,4250.07
20230112,3,3,13747.66,8654.99
20230112,3,4,6289.03,3740.85
20230112,4,1,12199.97,6109.76
20230112,4,2,6011.66,3001.85
20230112,4,3,11231.38,4806.94
20230112,4,4,8560.67,4118.58
20230113,1,1,12889.14,8845.15
20230113,1,2,7336.9,4812.81
20230113,1,3,11392.02,8103.66
20230113,1,4,7356.83,5554.74
20230113,2,1,12136.6,8436.28
20230113,2,2,13736.78,10727.09
20230113,2,3,6268.02,4715.85
20230113,2,4,13665.96,11004.16
20230113,3,1,10935.75,6329.68
20230113,3,2,6271.1,3578.09
20230113,3,3,9275.42,5645.68
20230113,3,4,6608.6,4206.52
20230113,4,1,12003.48,6547.48
20230113,4,2,12588.68,5836.16
20230113,4,3,6057.97,2650.83
20230113,4,4,10061.4,4979.05
20230114,1,1,13146.25,9878.04
20230114,1,2,14361.63,10393.39
20230114,1,3,10135.18,7614.07
20230114,1,4,14502.79,9971.53
20230114,2,1,10356.89,8056.92
20230114,2,2,8941.9,7216.25
20230114,2,3,13482.03,10638.97
20230114,2,4,9929.83,8231.69
20230114,3,1,9719.03,5996.11
20230114,3,2,9903.12,6132.51
20230114,3,3,13467.85,8127.0
20230114,3,4,13319.42,7933.67
20230114,4,1,9035.2,4522.6
20230114,4,2,8333.0,3618.01
20230114,4,3,9919.28,4825.72
20230114,4,4,10727.73,5178.2
20230115,1,1,7383.37,5189.35
20230115,1,2,12939.55,8959.17
20230115,1,3,9864.83,7008.46
20230115,1,4,8340.46,5633.59
20230115,2,1,6068.21,5144.27
20230115,2,2,7388.45,6069.07
20230115,2,3,14492.81,11716.99
20230115,2,4,8051.0,6235.0
20230115,3,1,6688.59,4096.31
20230115,3,2,9606.73,5711.43
20230115,3,3,8070.88,4569.86
20230115,3,4,5351.59,3140.19
20230115,4,1,8231.45,4087.72
20230115,4,2,10441.09,5165.54
20230115,4,3,10517.12,5186.81
20230115,4,4,8565.59,4143.02
20230116,1,1,9473.03,6926.1
20230116,1,2,14655.18,10822.99
20230116,1,3,8773.48,6326.62
20230116,1,4,7582.27,5118.33
20230116,2,1,7434.67,5650.42
20230116,2,2,9577.65,7476.67
20230116,2,3,12595.2,11094.47
20230116,2,4,7059.88,5745.08
20230116,3,1,12092.96,7873.0
20230116,3,2,5211.5,3048.39
20230116,3,3,9189.33,5337.69
20230116,3,4,12758.65,7480.31
20230116,4,1,8387.33,4019.7
20230116,4,2,10637.37,4923.54
20230116,4,3,7049.79,3199.34
20230116,4,4,12419.95,6129.83
20230117,1,1,5522.79,4043.71
20230117,1,2,13525.43,10556.95
20230117,1,3,6981.96,4750.66
20230117,1,4,13743.98,9390.41
20230117,2,1,8525.29,6577.74
20230117,2,2,12226.84,10364.34
20230117,2,3,8192.25,6842.2
20230117,2,4,14059.12,10787.77
20230117,3,1,6266.37,3521.41
20230117,3,2,6785.2,4183.27
20230117,3,3,9930.3,5955.97
20230117,3,4,5819.38,3554.58
20230117,4,1,6959.8,3203.24
20230117,4,2,14437.66,6299.08
20230117,4,3,14764.9,6798.29
20230117,4,4,8762.59,4364.29
20230118,1,1,14232.86,10944.38
20230118,1,2,10448.25,7111.08
20230118,1,3,7697.42,5963.06
20230118,1,4,12023.99,8710.11
20230118,2,1,11589.02,8652.86
20230118,2,2,14891.25,12078.74
20230118,2,3,7650.47,6405.05
20230118,2,4,11720.6,8265.52
20230118,3,1,5520.24,3353.51
20230118,3,2,6136.46,3823.26
20230118,3,3,5039.18,3024.86
20230118,3,4,14994.61,8797.55
20230118,4,1,13022.74,6216.55
20230118,4,2,12867.23,6124.23
20230118,4,3,10097.26,4576.2
20230118,4,4,8000.67,3720.09
20230119,1,1,6512.64,4435.64
20230119,1,2,7846.75,5488.93
20230119,1,3,8759.71,5923.36
20230119,1,4,12563.1,8358.77
20230119,2,1,10396.62,8661.11
20230119,2,2,5774.84,4720.66
20230119,2,3,5180.29,4045.51
20230119,2,4,6023.32,4956.57
20230119,3,1,9104.99,5237.4
20230119,3,2,14331.93,8461.79
20230119,3,3,11374.02,7020.65
20230119,3,4,13018.26,7430.72
20230119,4,1,9663.75,4380.77
20230119,4,2,8616.66,4119.23
20230119,4,3,6084.0,2730.01
20230119,4,4,13759.33,6533.87
20230120,1,1,12831.6,8800.47
20230120,1,2,6681.18,4074.96
20230120,1,3,10122.61,7228.14
20230120,1,4,9873.75,6805.48
20230120,2,1,11250.92,9563.85
20230120,2,2,14461.87,11732.47
20230120,2,3,10797.71,8985.22
20230120,2,4,10402.17,8845.77
20230120,3,1,5503.23,3217.8
20230120,3,2,5629.07,3313.07
20230120,3,3,6873.47,3727.34
20230120,3,4,5324.71,3328.3
20230120,4,1,12433.53,5944.02
20230120,4,2,12233.3,5594.97
20230120,4,3,6360.56,3176.36
20230120,4,4,13360.79,5732.93
20230121,1,1,6547.86,4457.18
20230121,1,2,8011.76,5826.4
20230121,1,3,7489.77,5096.14
20230121,1,4,8723.07,5850.28
20230121,2,1,7546.64,5931.34
20230121,2,2,9889.51,7140.18
20230121,2,3,9074.08,7543.95
20230121,2,4,14865.69,11858.78
20230121,3,1,5559.26,3227.72
20230121,3,2,6421.81,3729.21
20230121,3,3,5528.26,3256.32
20230121,3,4,11258.41,6843.4
20230121,4,1,5545.09,2663.54
20230121,4,2,13364.4,5998.04
20230121,4,3,10119.39,5013.69
20230121,4,4,10270.08,5069.32
20230122,1,1,10615.95,7461.11
20230122,1,2,6708.14,4917.55
20230122,1,3,6976.9,4861.01
20230122,1,4,8188.17,6012.82
20230122,2,1,10934.96,9395.07
20230122,2,2,7101.18,5866.07
20230122,2,3,6163.32,4762.27
20230122,2,4,14701.17,11723.44
20230122,3,1,5219.82,3262.95
20230122,3,2,13026.97,7094.06
20230122,3,3,12880.35,7433.38
20230122,3,4,7972.14,4612.29
20230122,4,1,6356.27,2928.87
20230122,4,2,6456.29,3245.18
20230122,4,3,11974.32,5875.72
20230122,4,4,11428.07,5308.29
20230123,1,1,12827.46,9194.33
20230123,1,2,14374.81,9921.43
20230123,1,3,11919.27,7923.23
20230123,1,4,6558.52,4400.16
20230123,2,1,7434.43,6098.01
20230123,2,2,13421.94,11280.16
20230123,2,3,7093.06,5555.29
20230123,2,4,5725.22,4720.96
20230123,3,1,12032.8,7643.61
20230123,3,2,9025.26,4978.53
20230123,3,3,14200.4,8508.08
20230123,3,4,11502.55,7052.49
20230123,4,1,5904.19,2830.18
20230123,4,2,14478.57,7405.26
20230123,4,3,7585.57,4055.21
20230123,4,4,8372.12,4101.6
20230124,1,1,9022.6,6204.07
20230124,1,2,5512.24,4022.43
20230124,1,3,9965.15,7225.07
20230124,1,4,6233.18,3790.51
20230124,2,1,9009.7,7231.8
20230124,2,2,8507.1,6694.56
20230124,2,3,12728.4,10420.75
20230124,2,4,13031.71,10360.26
20230124,3,1,6534.13,3830.28
20230124,3,2,8665.51,4881.24
20230124,3,3,8733.53,5330.29
20230124,3,4,6514.1,4152.22
20230124,4,1,12984.54,5989.14
20230124,4,2,12072.28,5408.63
20230124,4,3,6903.82,3328.66
20230124,4,4,8667.22,4168.73
20230125,1,1,6058.05,4461.81
20230125,1,2,11282.07,7367.33
20230125,1,3,6213.72,4207.06
20230125,1,4,14859.34,9228.52
20230125,2,1,12806.82,10988.38
20230125,2,2,8902.39,7236.52
20230125,2,3,10785.64,8458.25
20230125,2,4,14113.42,10581.39
20230125,3,1,10540.99,5824.02
20230125,3,2,6744.98,4053.24
20230125,3,3,8787.03,4886.76
20230125,3,4,13431.45,7948.65
20230125,4,1,11442.13,6074.55
20230125,4,2,11507.24,5446.59
20230125,4,3,13668.21,6267.34
20230125,4,4,13939.73,6842.88
20230126,1,1,14197.93,9273.56
20230126,1,2,5948.49,4494.96
20230126,1,3,10441.26,7774.99
20230126,1,4,12405.1,8560.72
20230126,2,1,12569.27,9638.57
20230126,2,2,11067.16,8696.18
20230126,2,3,6667.87,5274.2
20230126,2,4,12974.21,10616.19
20230126,3,1,12201.11,7556.95
20230126,3,2,5861.36,3272.09
20230126,3,3,9638.1,5961.36
20230126,3,4,6739.77,4090.67
20230126,4,1,8374.77,3931.81
20230126,4,2,5180.81,2360.06
20230126,4,3,9003.3,4362.22
20230126,4,4,10498.77,4789.46
20230127,1,1,11195.83,8189.29
20230127,1,2,11634.9,7641.11
20230127,1,3,13362.91,9553.13
20230127,1,4,7154.63,4958.43
20230127,2,1,6204.82,4842.17
20230127,2,2,13515.37,10795.64
20230127,2,3,6566.13,5556.59
20230127,2,4,14747.6,11134.92
20230127,3,1,13425.38,7741.83
20230127,3,2,10008.77,5671.56
20230127,3,3,14814.21,8705.62
20230127,3,4,5973.77,3396.88
20230127,4,1,8030.66,3526.66
20230127,4,2,11382.24,5193.97
20230127,4,3,8500.07,4430.11
20230127,4,4,14283.73,6965.89
20230128,1,1,5656.26,3977.86
20230128,1,2,10494.12,7199.43
20230128,1,3,10908.66,7571.49
20230128,1,4,11527.28,7849.18
20230128,2,1,7556.66,6227.37
20230128,2,2,8645.66,6976.9
20230128,2,3,13436.81,10157.05
20230128,2,4,6949.43,5650.73
20230128,3,1,13268.68,6852.36
20230128,3,2,10626.55,6386.6
20230128,3,3,12621.88,6908.28
20230128,3,4,12136.07,7111.63
20230128,4,1,7075.11,3204.92
20230128,4,2,10688.13,5149.85
20230128,4,3,13677.23,6779.68
20230128,4,4,9321.16,4828.0
20230129,1,1,14665.91,9419.6
20230129,1,2,9522.15,6949.77
20230129,1,3,6427.86,4502.55
20230129,1,4,8894.35,6050.2
20230129,2,1,14517.02,12099.67
20230129,2,2,8197.21,6504.5
20230129,2,3,13680.98,11379.6
20230129,2,4,13812.51,10540.82
20230129,3,1,8501.87,4847.86
20230129,3,2,5832.58,3596.54
20230129,3,3,12245.58,7746.33
20230129,3,4,8115.12,4770.2
20230129,4,1,12829.24,5319.53
20230129,4,2,9426.55,4496.37
20230129,4,3,9852.67,4754.56
20230129,4,4,12779.09,6085.11
20230130,1,1,8823.63,6244.03
20230130,1,2,9431.27,6407.14
20230130,1,3,8761.9,6353.57
20230130,1,4,8673.41,5684.09
20230130,2,1,10259.47,8747.98
20230130,2,2,13087.99,11324.39
20230130,2,3,8617.68,6604.19
20230130,2,4,10242.55,7849.19
20230130,3,1,11707.27,7035.71
20230130,3,2,7694.39,4262.08
20230130,3,3,7775.23,4465.88
20230130,3,4,14334.13,8906.36
20230130,4,1,12235.35,6112.5
20230130,4,2,10771.87,5703.83
20230130,4,3,11477.2,5577.03
20230130,4,4,5292.99,2472.32
20230131,1,1,11181.03,7801.7
20230131,1,2,10095.09,6973.07
20230131,1,3,10457.5,7228.51
20230131,1,4,8594.24,5974.29
20230131,2,1,5814.74,4452.0
20230131,2,2,6933.39,5646.45
20230131,2,3,14507.45,10829.69
20230131,2,4,9087.0,7035.79
20230131,3,1,9666.83,5659.01
20230131,3,2,5527.1,2887.2
20230131,3,3,5375.66,3287.48
20230131,3,4,12171.81,6432.19
20230131,4,1,10380.95,5169.33
20230131,4,2,10087.06,4546.1
20230131,4,3,7431.25,3508.12
20230131,4,4,12447.51,6153.28
20230201,1,1,6682.37,5342.15
20230201,1,2,6899.35,4998.37
20230201,1,3,9607.12,6233.81
20230201,1,4,7862.8,5933.44
20230201,2,1,7474.63,6140.04
20230201,2,2,11452.38,9551.2
20230201,2,3,11509.72,9832.4
20230201,2,4,13245.17,9783.06
20230201,3,1,9177.09,5594.94
20230201,3,2,5730.85,3421.2
20230201,3,3,7736.66,5003.28
20230201,3,4,14800.05,9348.04
20230201,4,1,10962.59,5021.82
20230201,4,2,12097.37,6413.22
20230201,4,3,5073.58,2586.82
20230201,4,4,10182.06,4684.52
20230202,1,1,5375.29,3882.67
20230202,1,2,10692.3,8100.29
20230202,1,3,14207.71,9612.75
20230202,1,4,14684.19,11305.74
20230202,2,1,10405.53,7994.25
20230202,2,2,9582.05,7648.85
20230202,2,3,14450.17,11443.76
20230202,2,4,11736.1,10425.75
20230202,3,1,5648.99,3358.5
20230202,3,2,9657.26,5543.82
20230202,3,3,7402.45,4612.19
20230202,3,4,9698.04,6106.31
20230202,4,1,9554.66,4923.72
20230202,4,2,10821.45,5323.2
20230202,4,3,8567.7,4326.89
20230202,4,4,6642.7,3204.87
20230203,1,1,10037.19,7835.72
20230203,1,2,13302.03,10130.27
20230203,1,3,11640.12,8838.95
20230203,1,4,8383.68,6278.95
20230203,2,1,14355.23,12241.69
20230203,2,2,14122.08,11007.53
20230203,2,3,7093.48,6082.58
20230203,2,4,5394.18,4509.09
20230203,3,1,12413.09,8044.01
20230203,3,2,13276.1,8418.79
20230203,3,3,14678.65,9193.2
20230203,3,4,13898.36,7758.0
20230203,4,1,11005.35,5463.96
20230203,4,2,10300.52,4993.6
20230203,4,3,5278.41,2665.57
20230203,4,4,7466.56,3646.22
20230204,1,1,9596.15,6817.51
20230204,1,2,11285.04,8316.13
20230204,1,3,10572.52,7451.69
20230204,1,4,12426.36,9006.15
20230204,2,1,7797.67,5989.1
20230204,2,2,10649.53,8483.57
20230204,2,3,5881.42,5049.06
20230204,2,4,9136.66,7127.35
20230204,3,1,12501.61,8095.05
20230204,3,2,11934.01,7628.83
20230204,3,3,14906.43,8964.41
20230204,3,4,7778.91,5452.62
20230204,4,1,9981.89,5287.65
20230204,4,2,8295.3,3940.72
20230204,4,3,9406.03,4866.05
20230204,4,4,13569.5,6789.75
20230205,1,1,11842.09,8199.93
20230205,1,2,13824.41,9426.57
20230205,1,3,7035.11,5320.33
20230205,1,4,13733.61,9598.13
20230205,2,1,5597.62,4629.33
20230205,2,2,13885.99,11011.19
20230205,2,3,8290.74,6633.88
20230205,2,4,8145.88,6728.29
20230205,3,1,10120.89,6289.28
20230205,3,2,14406.9,7645.64
20230205,3,3,5477.81,3342.01
20230205,3,4,8522.31,5001.26
20230205,4,1,13565.72,7240.32
20230205,4,2,8960.54,5126.65
20230205,4,3,6991.57,3424.41
20230205,4,4,9247.94,4215.23
20230206,1,1,8855.53,6417.27
20230206,1,2,14154.16,10092.66
20230206,1,3,12619.34,9987.78
20230206,1,4,10051.16,7844.8
20230206,2,1,14883.71,12908.05
20230206,2,2,9652.78,7788.88
20230206,2,3,5582.38,4797.85
20230206,2,4,7622.74,6420.69
20230206,3,1,9360.7,5775.27
20230206,3,2,6569.03,3692.57
20230206,3,3,14475.65,9293.05
20230206,3,4,12668.49,7764.52
20230206,4,1,7682.87,3812.7
20230206,4,2,10908.05,5277.4
20230206,4,3,12214.49,5850.54
20230206,4,4,14412.79,7302.77
20230207,1,1,13816.35,9083.91
20230207,1,2,10151.92,7603.07
20230207,1,3,12746.53,8699.69
20230207,1,4,10621.45,6864.91
20230207,2,1,10527.04,9548.68
20230207,2,2,6147.42,4891.28
20230207,2,3,6261.38,5017.33
20230207,2,4,10295.34,9044.36
20230207,3,1,7688.62,5121.93
20230207,3,2,5210.37,2932.99
20230207,3,3,12228.39,7098.55
20230207,3,4,5324.87,3103.0
20230207,4,1,10952.77,5718.59
20230207,4,2,10391.94,5608.31
20230207,4,3,14688.15,6930.72
20230207,4,4,9842.13,5256.52
20230208,1,1,5636.01,3916.92
20230208,1,2,10516.88,7705.01
20230208,1,3,13410.96,9048.61
20230208,1,4,14968.49,10719.4
20230208,2,1,9303.43,7691.65
20230208,2,2,8202.99,6712.28
20230208,2,3,14066.53,11919.64
20230208,2,4,6912.42,5457.44
20230208,3,1,11154.29,6499.99
20230208,3,2,9057.14,5642.8
20230208,3,3,5410.82,3520.19
20230208,3,4,8472.88,5159.8
20230208,4,1,7652.29,3913.27
20230208,4,2,11860.91,6140.77
20230208,4,3,14487.9,7527.01
20230208,4,4,7680.47,3648.55
20230209,1,1,13114.66,9082.75
20230209,1,2,5553.6,3863.62
20230209,1,3,10381.21,8201.61
20230209,1,4,5705.5,4215.61
20230209,2,1,14340.33,12198.95
20230209,2,2,12663.51,10721.42
20230209,2,3,11579.5,8991.57
20230209,2,4,13238.96,12073.75
20230209,3,1,11475.2,7164.1
20230209,3,2,14689.44,9280.04
20230209,3,3,12139.58,6748.17
20230209,3,4,14246.59,9024.8
20230209,4,1,10171.32,4983.58
20230209,4,2,6170.64,2874.63
20230209,4,3,10281.78,4884.45
20230209,4,4,6268.73,2929.37
20230210,1,1,10924.93,7367.9
20230210,1,2,9824.93,7101.22
20230210,1,3,11225.75,7932.78
20230210,1,4,5100.47,3736.76
20230210,2,1,6948.4,6261.41
20230210,2,2,9913.3,8189.09
20230210,2,3,14505.04,10706.58
20230210,2,4,8836.09,7257.93
20230210,3,1,9243.72,5972.52
20230210,3,2,12146.96,7374.58
20230210,3,3,11037.93,7244.83
20230210,3,4,7989.26,4981.64
20230210,4,1,9108.16,4126.18
20230210,4,2,7177.0,3600.03
20230210,4,3,14660.21,7422.19
20230210,4,4,6306.34,3316.01
20230211,1,1,8718.37,6854.32
20230211,1,2,5258.39,3961.33
20230211,1,3,7217.79,5315.91
20230211,1,4,12804.71,9539.43
20230211,2,1,7011.75,5781.26
20230211,2,2,5800.63,4470.41
20230211,2,3,9744.53,8119.34
20230211,2,4,5099.69,4317.82
20230211,3,1,5847.66,3351.1
20230211,3,2,13076.26,8502.31
20230211,3,3,12714.73,8142.72
20230211,3,4,14151.39,8037.15
20230211,4,1,13545.15,7219.13
20230211,4,2,11831.76,5811.83
20230211,4,3,5523.33,2648.31
20230211,4,4,12828.49,6745.47
20230212,1,1,13455.11,9671.87
20230212,1,2,12990.82,10251.04
20230212,1,3,10084.79,6957.82
20230212,1,4,7329.02,4824.45
20230212,2,1,13453.3,11030.04
20230212,2,2,12271.63,10606.98
20230212,2,3,14807.61,11742.27
20230212,2,4,6556.93,5089.71
20230212,3,1,7256.65,4475.7
20230212,3,2,7117.98,4022.84
20230212,3,3,12925.4,8002.68
20230212,3,4,6869.07,4117.38
20230212,4,1,5666.6,2897.09
20230212,4,2,14985.61,6959.33
20230212,4,3,5248.17,2788.38
20230212,4,4,13352.44,6600.86
20230213,1,1,8653.67,6474.79
20230213,1,2,13416.15,10133.08
20230213,1,3,10546.2,7160.78
20230213,1,4,14016.31,10547.16
20230213,2,1,14261.93,11014.83
20230213,2,2,5090.98,3943.52
20230213,2,3,5754.12,5254.88
20230213,2,4,7503.59,6586.7
20230213,3,1,11693.15,7870.09
20230213,3,2,13882.72,8309.29
20230213,3,3,9599.42,5883.93
20230213,3,4,11069.73,6928.57
20230213,4,1,6885.0,3433.15
20230213,4,2,13049.67,6268.17
20230213,4,3,14673.28,6993.16
20230213,4,4,7685.99,3875.9
20230214,1,1,9948.26,6787.59
20230214,1,2,5861.16,3993.09
20230214,1,3,10591.37,7783.79
20230214,1,4,10027.83,7193.03
20230214,2,1,6444.36,5610.38
20230214,2,2,9420.66,7667.94
20230214,2,3,8341.05,6734.97
20230214,2,4,10218.31,8677.69
20230214,3,1,10856.54,6352.08
20230214,3,2,5084.96,2999.03
20230214,3,3,12610.06,7452.48
20230214,3,4,12130.14,7320.04
20230214,4,1,8662.86,4705.58
20230214,4,2,5529.36,2569.06
20230214,4,3,12549.33,6667.35
20230214,4,4,14551.75,7528.75
20230215,1,1,7401.52,5752.77
20230215,1,2,8235.25,6866.65
20230215,1,3,6838.13,5281.48
20230215,1,4,10769.36,8121.5
20230215,2,1,6548.41,5088.65
20230215,2,2,8561.94,6698.28
20230215,2,3,11970.13,10134.35
20230215,2,4,10601.16,8067.99
20230215,3,1,8864.63,5572.75
20230215,3,2,9202.5,5013.34
20230215,3,3,10621.11,6850.82
20230215,3,4,5058.65,3035.56
20230215,4,1,5785.1,2905.01
20230215,4,2,13812.58,6634.5
20230215,4,3,5778.79,2609.86
20230215,4,4,12068.04,6393.65
20230216,1,1,14200.38,10919.31
20230216,1,2,7706.84,5457.51
20230216,1,3,8704.91,6482.22
20230216,1,4,10689.21,7554.26
20230216,2,1,13817.09,11657.42
20230216,2,2,14419.06,12447.51
20230216,2,3,12395.63,10595.57
20230216,2,4,5866.2,5206.04
20230216,3,1,11691.54,7315.82
20230216,3,2,9103.04,5559.85
20230216,3,3,9707.01,5695.03
20230216,3,4,5491.48,3269.19
20230216,4,1,6910.62,3588.21
20230216,4,2,12905.14,5956.33
20230216,4,3,9539.59,5023.65
20230216,4,4,8016.62,3944.22
20230217,1,1,8840.19,6111.55
20230217,1,2,13544.0,9226.72
20230217,1,3,12489.99,9306.88
20230217,1,4,7723.15,5563.09
20230217,2,1,6175.02,5544.0
20230217,2,2,7519.98,5859.66
20230217,2,3,14207.56,11475.39
20230217,2,4,10815.89,8954.52
20230217,3,1,10334.8,6066.66
20230217,3,2,10963.94,6689.42
20230217,3,3,8660.28,5366.66
20230217,3,4,13071.07,8165.73
20230217,4,1,10232.86,5491.22
20230217,4,2,6167.48,2877.25
20230217,4,3,6290.65,3192.33
20230217,4,4,10368.59,5007.01
20230218,1,1,14365.7,10578.56
20230218,1,2,8083.52,5952.89
20230218,1,3,13695.41,9385.52
20230218,1,4,12640.96,8701.98
20230218,2,1,7478.12,6379.28
20230218,2,2,5363.41,4466.4
20230218,2,3,6018.47,4951.08
20230218,2,4,12284.94,10554.55
20230218,3,1,6996.7,4423.93
20230218,3,2,8712.71,5173.78
20230218,3,3,10016.99,5849.78
20230218,3,4,12254.68,7003.38
20230218,4,1,6132.31,3065.56
20230218,4,2,9063.66,4201.51
20230218,4,3,9850.73,4940.63
20230218,4,4,10408.27,5510.48
20230219,1,1,13183.61,9336.25
20230219,1,2,6716.78,4712.39
20230219,1,3,13078.31,10370.13
20230219,1,4,11928.78,9248.74
20230219,2,1,10558.71,8447.19
20230219,2,2,11995.28,10047.28
20230219,2,3,9120.18,7711.03
20230219,2,4,6383.98,5364.4
20230219,3,1,11657.65,7756.42
20230219,3,2,10246.72,6277.79
20230219,3,3,11393.75,7032.65
20230219,3,4,8379.99,5287.83
20230219,4,1,14068.67,7439.33
20230219,4,2,10873.7,5681.21
20230219,4,3,5854.02,3000.31
20230219,4,4,9498.04,4370.96
20230220,1,1,12563.56,8836.59
20230220,1,2,12941.35,9712.29
20230220,1,3,9945.97,7260.29
20230220,1,4,13947.48,10470.75
20230220,2,1,7676.68,6988.51
20230220,2,2,9105.99,7129.16
20230220,2,3,13985.97,12296.34
20230220,2,4,13962.57,11423.07
20230220,3,1,11857.13,7571.51
20230220,3,2,13589.81,8273.13
20230220,3,3,5887.73,3973.69
20230220,3,4,13649.95,8381.07
20230220,4,1,8206.2,3964.68
20230220,4,2,6783.32,3456.75
20230220,4,3,7393.7,3750.1
20230220,4,4,9179.69,4842.46
20230221,1,1,7511.92,5537.29
20230221,1,2,8205.68,6648.29
20230221,1,3,6349.78,4552.58
20230221,1,4,7961.77,5711.7
20230221,2,1,10722.84,8651.02
20230221,2,2,9418.54,7868.87
20230221,2,3,8467.19,7125.26
20230221,2,4,12464.52,10515.07
20230221,3,1,13935.1,8529.84
20230221,3,2,12567.89,7433.41
20230221,3,3,8320.01,4851.97
20230221,3,4,12444.42,7449.46
20230221,4,1,6519.8,3440.05
20230221,4,2,6303.18,3359.62
20230221,4,3,8456.27,4204.63
20230221,4,4,13077.02,6219.99
20230222,1,1,7463.48,5359.46
20230222,1,2,5632.53,4485.89
20230222,1,3,6317.1,4782.24
20230222,1,4,13587.45,10066.57
20230222,2,1,11337.83,9886.46
20230222,2,2,7532.01,6748.88
20230222,2,3,10552.96,8273.39
20230222,2,4,10275.8,8381.31
20230222,3,1,11554.36,6862.87
20230222,3,2,7331.88,4604.43
20230222,3,3,13644.03,8390.75
20230222,3,4,8093.69,5124.62
20230222,4,1,11941.32,5809.63
20230222,4,2,5161.25,2753.05
20230222,4,3,8726.57,4340.91
20230222,4,4,8517.1,4399.09
20230223,1,1,10434.84,7973.79
20230223,1,2,5727.36,4359.99
20230223,1,3,12901.31,9470.36
20230223,1,4,7177.81,5387.61
20230223,2,1,11770.38,10645.56
20230223,2,2,13032.12,11120.96
20230223,2,3,10618.77,8512.34
20230223,2,4,12408.83,10624.92
20230223,3,1,11618.6,7075.55
